nid,제목,url,부서레벨1,부서레벨2,부서레벨3,부서레벨4,부서레벨5,집행연도,집행월,예산,집행,구분,부서명,집행일시,집행장소,집행목적,대상인원,결제방법,집행금액
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-07 12:44","포앤시드니중계점(노원구 동일로203가길 29)","전시연계 문화공연 개최 간담회비 지급","운영부장외 7명",카드,132000
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-13 12:52","주식회사이랜드리테일(노원구 동일로204가길 46)","2020-2021 미술관 사업관련 워크샵 비용 지급","관장외 29명",카드,88610
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-16 12:31","남원추어탕(노원구 동일로203가길 29 )","북서울미술관 문화행사 관련 간담회 비용 지급","운영부장외 4명",카드,63000
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-19 12:49","하계동닭한마리(노원구 공릉로70길 12)","북서울미술관 시설물유지관리를 위해 공무직 관리업무 직원 격려 및 소통 간담회비 지급","운영부장외 3명",카드,50500
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-22 10:50","GS25 공릉에이스점(노원구 동일로174길 9-60)","생활사 박물관 공무직 격려 방문","운영과장외 12명",카드,67700
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-22 12:46","르구르메(노원구 공릉동 661-20 1층)","생화사 박물관 현장 견학과 업무협의 간담회 비용 지급","운영과장외 7명",카드,30900
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-23 12:53","씨제이 푸드빌(주)중계홈플러스점(노원구 중계3동)","한국근현대 명화전시 시설업무 직원격려 소통간담회 비용 지급","운영과장외 2명",카드,44700
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-28 13:08","홈플러스(노원구 중계3동)","시의회 현장방문 회의용 차, 음료 구입비 지급","관장외 30명",카드,49740
18675253,"2019년 8월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18675253,사업소,시립미술관,북서울미술관,운영과,,2019,8,,,,운영과,"2019-08-28 14:47","까페이탈리아(노원구 동일로 1238)","북서울미술관 환경미화 근로자 간담회 비용 지급","운영과장외 13명",카드,63900
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 세곡119안전센터","2019-08-20 12:55","곽만근갈비탕(강남구 헌릉로569길 23)","7,8월 의용소방대 간담회","센터장 등 12명",제로페이,200000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 세곡119안전센터","2019-08-20 13:03","군산횟집(강남구 헌릉로569길 13)","여름철 화재예방 및 장마대비 및 폭염관리를 위한 직원 간담회","진압2팀장 등 18명",제로페이,400000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 개포119안전센터","2019-08-30 16:12","구봉산돼지갈비 (강남구 논현로 16길 23)","소방차량 교통사고 대책 토론을 위한 직원간담회","진압1팀장 등 10명",제로페이,205000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 개포119안전센터","2019-08-21 20:17","북경반점 (강남구 논현로14길 13)","서울시 민원응대 서비스 품질 관련 직원간담회","센터장 등 11명",제로페이,100000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 개포119안전센터","2019-08-13 20:30","구봉산돼지갈비 (강남구 논현로 16길 23)","폭염관련 직원들 현장활동 건강관련 직원간담회","진압2팀장 등 10명",제로페이,200000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 개포119안전센터","2019-08-09 20:16","북경반점 (강남구 논현로14길 13)","태풍으로 인한 관내 집중호우 및 강풍 대비책을 위한 직원간담회","센터장 등 10명",제로페이,100000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 수서119안전센터","2019-08-28 13:09","라이라이(강남구 일원로28)","여름철 폭염관리를 위한 간담회","센터장 등 9명",제로페이,100000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 수서119안전센터","2019-08-27 18:52","라이라이(강남구 일원로28)","여름철 폭염관리를 위한 간담회","진압1팀장 등 17명",제로페이,400000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 역삼119안전센터","2019-08-21 19:48","만다린(강남구 논현로 72길16)","폭염 및 풍수해 안전관리를 위한 간담회","센터장 등 24명",제로페이,450000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 영동119안전센터","2019-08-28 19:48","반갑다 하대포(도산대로 50길 15)","현장활동중 안전사고 방지 및 소통과 화합위한 간담회","진압1팀장 등 11명",카드,455000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 영동119안전센터","2019-08-16 20:00","반갑다 하대포(도산대로 50길 15)","현장활동중 안전사고 방지 및 소통과 화합위한 간담회","진압2팀장 등 9명",카드,230000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 현장대응단","2019-08-29 20:22","무한소(송파구 백제고분로9길 25)","안전사고 예방토론 직원간담회","지휘3팀장 등 30명",제로페이,430000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 현장대응단","2019-08-29 20:21","무한소(송파구 백제고분로9길 25)","안전사고 예방토론 직원간담회","지휘3팀장 등 30명",제로페이,400000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 예방과","2019-08-08 10:57","하이비즈(강남구 테헤란로621)","2019년 8월중 예방과 커피 등 구매","예방과장 등 40명",카드,454600
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 소방행정과","2019-08-27 17:35","임플라워(강남구 대치동 946-1)","S-oil 순직자 자녀 장학금 전달식 격려물품 구매","강남소방서 순직자 자녀",카드,50000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 소방행정과","2019-08-09 20:19","오베로(강남구 영동대로86길 17)","출동대원 및 출동차량 안전사고 발생저감을 위한 간담회","소방행정과장 등 12명",제로페이,300000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 소방행정과","2019-08-02 20:48","길농원(강남구 테헤란로108길 28)","폭염 및 풍수해 피해 최소화를 위한 간담회","강남소방서장 등 8명",제로페이,234000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 소방행정과","2019-08-09 08:42","(주)해피머니아이엔씨(성남시 분당구 판교로 253)","2019년 8월 직원 생일자 기념품 구매","검사지도2팀장 등 23명",카드,418600
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 소방행정과","2019-08-29 17:00","임플라워(강남구 대치동 946-1)","생명보호 구급대상 시상식 격려물품 구매","개포센터 직원",카드,50000
18589302,"2019년 8월 소방재난본부(소방서) 강남소방서 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18589302,소방재난본부(소방서),강남소방서,,,,2019,8,,,,"강남소방서 소방행정과","2019-08-16 00:00","신한은행 삼성동지점(강남구 테헤란로 516)","소속직원 경조사비 지급",예방팀장,현금,50000
18564951,"2019년 8월 사업소 상수도사업본부 서부수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18564951,사업소,상수도사업본부,서부수도사업소,행정지원과,,2019,8,,,,"서부수도사업소 행정지원과","2019-08-27 10:15",과일나라(서대문구통일로26길17),부속실운영물품구입,"소장 외 32명",카드,98000
18564951,"2019년 8월 사업소 상수도사업본부 서부수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/18564951,사업소,상수도사업본부,서부수도사업소,행정지원과,,2019,8,,,,"서부수도사업소 행정지원과","2019-08-23 18:21","이문설농탕(종로구 우정국로 38-13)","상수도 시설물 합동 점검 간담회","소장 외 3명",카드,44000
